i,Jsm,Jc,R
5.01470159649715,470072841037.016,169614508.302255,2771.41882343779
5.04701642536204,470832193868.392,170422524.635176,2762.73453216529
5.07948316715796,471591419878.408,171232972.948589,2754.09234423559
5.11210226530822,472350518862.562,172045856.123702,2745.49198396815
5.14487416368398,473109490616.387,172861177.038742,2736.93317794749
5.17779930660343,473868334935.45,173678938.568951,2728.41565500082
5.2108781388309,474627051615.351,174499143.586594,2719.93914617592
5.24411110557611,475385640451.725,175321794.960964,2711.50338471935
5.27749865249321,476144101240.243,176146895.558379,2703.10810605481
5.31104122568006,476902433776.609,176974448.242193,2694.75304776177
5.34473927167733,477660637856.56,177804455.872796,2686.43794955445
5.37859323746768,478418713275.871,178636921.307617,2678.16255326088
5.41260357047492,479176659830.351,179471847.401129,2669.92660280231
5.44677071856318,479934477315.84,180309237.004851,2661.7298441728
5.48109513003607,480692165528.217,181149092.967355,2653.5720254191
5.51557725363585,481449724263.395,181991418.134264,2645.45289662068
5.55021753854261,482207153317.32,182836215.348262,2637.37220987004
5.58501643437338,482964452485.975,183683487.449091,2629.32971925325
5.61997439118137,483721621565.377,184533237.273559,2621.32518083065
5.65509185945509,484478660351.577,185385467.655543,2613.35835261783
5.69036929011756,485235568640.663,186240181.425991,2605.42899456683
5.7258071345254,485992346228.758,187097381.412927,2597.53686854743
5.76140584446808,486748992912.019,187957070.441451,2589.68173832887
5.79716587216704,487505508486.639,188819251.33375,2581.86336956152
5.8330876702749,488261892748.846,189683926.909092,2574.08152975898
5.86917169187457,489018145494.904,190551099.983838,2566.33598828021
5.90541839047845,489774266521.112,191420773.371439,2558.62651631199
5.94182822002764,490530255623.803,192292949.882444,2550.95288685146
5.97840163489103,491286112599.349,193167632.3245,2543.31487468896
6.01513908986455,492041837244.154,194044823.502359,2535.71225639096
6.05204104017028,492797429354.661,194924526.21788,2528.14481028329
6.08910794145565,493552888727.345,195806743.270028,2520.61231643441
6.1263402497926,494308215158.719,196691477.454887,2513.11455663905
6.16373842167677,495063408445.333,197578731.565655,2505.65131440185
6.20130291402668,495818468383.77,198468508.39265,2498.22237492128
6.23903418418282,496573394770.65,199360810.723316,2490.82752507374
6.27693268990695,497328187402.631,200255641.342222,2483.46655339778
6.31499888938121,498082846076.403,201153003.03107,2476.13925007855
6.35323324120723,498837370588.696,202052898.568695,2468.84540693238
6.39163620440543,499591760736.274,202955330.731069,2461.58481739152
6.43020823841412,500346016315.937,203860302.291307,2454.3572764891
6.46894980308867,501100137124.523,204767816.019666,2447.16258084423
6.50786135870071,501854122958.904,205677874.683553,2440.00052864721
6.54694336593731,502607973615.991,206590481.047526,2432.87091964497
6.58619628590013,503361688892.729,207505637.873296,2425.77355512665
6.62562058010463,504115268586.101,208423347.919734,2418.70823790932
6.6652167104792,504868712493.126,209343613.942872,2411.67477232385
6.70498513936437,505622020410.859,210266438.695905,2404.67296420095
6.74492632951199,506375192136.392,211191824.929198,2397.70262085738
6.78504074408441,507128227466.855,212119775.39029,2390.76355108224
6.82532884665362,507881126199.412,213050292.823889,2383.85556512347
6.86579110120048,508633888131.267,213983379.971886,2376.97847467449
6.90642797211386,509386513059.659,214919039.573354,2370.13209286095
6.94723992418985,510139000781.863,215857274.364547,2363.31623422763
6.98822742263088,510891351095.193,216798087.078912,2356.53071472552
7.029390933045,511643563796.999,217741480.447085,2349.77535169895
7.07073092144496,512395638684.668,218687457.196897,2343.049963873
7.11224785424745,513147575555.624,219636020.05338,2336.35437134087
7.15394219827227,513899374207.33,220587171.738765,2329.68839555151
7.19581442074149,514651034437.282,221540914.97249,2323.05185929736
7.23786498927864,515402556043.019,222497252.4712,2316.44458670217
7.28009437190794,516153938822.112,223456186.948755,2309.86640320898
7.3225030370534,516905182572.174,224417721.116224,2303.31713556824
7.36509145353804,517656287090.85,225381857.681901,2296.79661182605
7.40786009058311,518407252175.829,226348599.351297,2290.30466131249
7.45080941780723,519158077624.832,227317948.827152,2283.84111463011
7.49393990522553,519908763235.621,228289908.80943,2277.40580364254
7.53725202324898,520659308805.994,229264481.99533,2270.99856146317
7.58074624268341,521409714133.787,230241671.079285,2264.61922244404
7.62442303472879,522159979016.874,231221478.752966,2258.26762216473
7.66828287097838,522910103253.168,232203907.705286,2251.94359742149
7.71232622341795,523660086640.617,233188960.622401,2245.64698621635
7.75655356442492,524409928977.211,234176640.187717,2239.37762774648
7.80096536676757,525159630060.973,235166949.08189,2233.13536239355
7.84556210360424,525909189689.968,236159889.982834,2226.92003171324
7.89034424848246,526658607662.298,237155465.565715,2220.73147842491
7.93531227533823,527407883776.103,238153678.502964,2214.56954640127
7.98046665849514,528157017829.56,239154531.464277,2208.43408065823
8.02580787266353,528906009620.887,240158027.116615,2202.32492734488
8.0713363929398,529654858948.338,241164168.124211,2196.24193373346
8.11705269480544,530403565610.206,242172957.148573,2190.18494820957
8.16295725412634,531152129404.822,243184396.848484,2184.15382026239
8.20905054715195,531900550130.558,244198489.880011,2178.14840047501
8.25533305051441,532648827585.821,245215238.896501,2172.16854051488
8.30180524122782,533396961569.058,246234646.548591,2166.21409312438
8.34846759668738,534144951878.755,247256715.484206,2160.28491211141
8.39532059466863,534892798313.437,248281448.348566,2154.38085234017
8.44236471332657,535640500671.668,249308847.784188,2148.50176972195
8.4896004311949,536388058752.048,250338916.430887,2142.64752120605
8.53702822718521,537135472353.22,251371656.925781,2136.81796477083
8.58464858058614,537882741273.862,252407071.903297,2131.01295941477
8.6324619710626,538629865312.695,253445163.995168,2125.23236514769
8.680468878655,539376844268.474,254485935.830443,2119.47604298199
8.72866978377833,540123677939.999,255529390.035484,2113.74385492407
8.77706516722146,540870366126.103,256575529.233972,2108.03566396576
8.82565551014631,541616908625.664,257624356.046914,2102.35133407586
8.87444129408699,542363305237.595,258675873.092637,2096.69073019177
8.92342300094907,543109555760.85,259730082.986801,2091.05371821119
8.97260111300873,543855659994.422,260786988.342394,2085.44016498392
9.02197611291194,544601617737.344,261846591.769741,2079.84993830375
9.07154848367369,545347428788.687,262908895.876505,2074.28290690038
9.12131870867717,546093092947.564,263973903.267689,2068.73894043149
9.17128727167302,546838610013.125,265041616.545641,2063.21790947482
9.2214546567784,547583979784.561,266112038.310056,2057.7196855204
9.27182134847632,548329202061.102,267185171.157981,2052.24414096277
9.32238783161473,549074276642.019,268261017.683813,2046.7911490934
9.37315459140579,549819203326.62,269339580.479311,2041.36058409304
9.42412211342507,550563981914.258,270420862.13359,2035.95232102424
9.47529088361069,551308612204.319,271504865.233129,2030.56623582393
9.52666138826253,552053093996.235,272591592.361773,2025.20220529609
9.5782341140415,552797427089.474,273681046.100738,2019.86010710438
9.63000954796867,553541611283.547,274773229.02861,2014.53981976501
9.68198817742445,554285646378.003,275868143.721352,2009.24122263959
9.73417049014789,555029532172.432,276965792.752305,2003.96419592799
9.78655697423575,555773268466.463,278066178.692192,1998.70862066142
9.8391481181418,556516855059.768,279169304.10912,1993.47437869544
9.89194441067599,557260291752.057,280275171.568586,1988.26135270313
9.94494634100365,558003578343.082,281383783.633475,1983.06942616824
9.99815439864464,558746714632.632,282495142.864067,1977.89848337851
10.0515690734727,559489700420.541,283609251.81804,1972.74840941896
10.1051908557144,560232535506.681,284726113.050474,1967.61909016532
10.1590202359487,560975219690.965,285845729.113846,1962.51041227746
10.2130577051057,561717752773.347,286968102.558046,1957.42226319291
10.2673037544664,562460134553.822,288093235.930371,1952.35453112048
10.3217588756612,563202364832.423,289221131.775528,1947.30710503387
10.3764235606699,563944443409.228,290351792.635643,1942.27987466539
10.4312983018201,564686370084.354,291485221.050258,1937.27273049974
10.4863835917872,565428144657.958,292621419.556339,1932.28556376781
10.541679923593,566169766930.238,293760390.688275,1927.3182664406
10.597187790605,566911236701.435,294902136.977882,1922.37073122313
10.652907686536,567652553771.83,296046660.954408,1917.4428515485
10.7088401054429,568393717941.744,297193965.144534,1912.53452157186
10.7649855417258,569134729011.541,298344052.072379,1907.64563616461
10.8213444901279,569875586781.625,299496924.259499,1902.77609090855
10.8779174457338,570616291052.442,300652584.224897,1897.92578209008
10.9347049039694,571356841624.478,301811034.485017,1893.09460669451
10.9917073606008,572097238298.263,302972277.553756,1888.2824624004
11.0489253117336,572837480874.366,304136315.942459,1883.48924757392
11.106359253812,573577569153.399,305303152.159929,1878.71486126333
11.1640096836181,574317502936.014,306472788.712425,1873.95920319346
11.2218770982712,575057282022.906,307645228.103667,1869.22217376025
11.2799619952266,575796906214.811,308820472.83484,1864.50367402537
11.3382648722755,576536375312.508,309998525.404593,1859.80360571084
11.3967862275435,577275689116.816,311179388.309049,1855.12187119377
11.4555265594903,578014847428.596,312363064.041799,1850.45837350107
11.5144863669087,578753850048.753,313549555.093912,1845.81301630426
11.5736661489239,579492696778.231,314738863.953937,1841.18570391434
11.6330664049925,580231387418.018,315930993.107903,1836.57634127667
11.6926876349019,580969921769.143,317125945.039323,1831.9848339659
11.7525303387698,581708299632.678,318323722.229199,1827.41108818097
11.8125950170425,582446520809.736,319524327.156022,1822.85501074017
11.8728821704954,583184585101.474,320727762.295778,1818.31650907618
11.9333923002308,583922492309.089,321934030.121948,1813.79549123123
11.9941259076785,584660242233.823,323143133.105515,1809.29186585226
12.0550834945939,585397834676.957,324355073.71496,1804.80554218615
12.1162655630578,586135269439.817,325569854.416273,1800.33643007496
12.1776726154755,586872546323.771,326787477.672949,1795.88443995126
12.2393051545759,587609665130.229,328007945.945998,1791.44948283347
12.3011636834109,588346625660.644,329231261.693941,1787.03147032125
12.3632487053545,589083427716.51,330457427.372816,1782.63031459092
12.4255607241019,589820071099.367,331686445.436183,1778.24592839098
12.488100243669,590556555610.796,332918318.335122,1773.87822503756
12.5508677683914,591292881052.419,334153048.51824,1769.52711841006
12.6138638029237,592029047225.903,335390638.431674,1765.19252294668
12.6770888522386,592765053932.958,336631090.51909,1760.87435364008
12.7405434216264,593500900975.337,337874407.221689,1756.57252603309
12.8042280166939,594236588154.834,339120590.978211,1752.28695621439
12.8681431433637,594972115273.287,340369644.224934,1748.01756081426
12.9322893078736,595707482132.58,341621569.39568,1743.76425700043
12.9966670167756,596442688534.635,342876368.921817,1739.52696247386
13.0612767769352,597177734281.422,344134045.232263,1735.30559546463
13.1261190955306,597912619174.95,345394600.753484,1731.10007472784
13.1911944800521,598647343017.276,346658037.909504,1726.91031953961
13.2565034383008,599381905610.497,347924359.121904,1722.73624969296
13.3220464783887,600116306756.753,349193566.809824,1718.57778549393
13.3878241087369,600850546258.23,350465663.389969,1714.43484775755
13.4538368380756,601584623917.157,351740651.276607,1710.30735780402
13.520085175443,602318539535.804,353018532.881578,1706.19523745473
13.5865696301846,603052292916.489,354299310.614293,1702.09840902852
13.6532907119522,603785883861.57,355582986.881736,1698.0167953378
13.7202489307034,604519312173.45,356869564.08847,1693.95031968483
13.7874447967008,605252577654.576,358159044.636638,1689.89890585793
13.8548788205112,605985680107.439,359451430.925966,1685.86247812781
13.9225515130046,606718619334.573,360746725.353766,1681.84096124392
13.9904633853537,607451395138.557,362044930.314937,1677.83428043073
14.058614949033,608184007322.014,363346048.201974,1673.84236138421
14.127006715818,608916455687.61,364650081.404961,1669.86513026821
14.1956391977845,609648740038.056,365957032.311584,1665.90251371092
14.2645129073079,610380860176.108,367266903.307126,1661.95443880136
14.3336283570622,611112815904.564,368579696.774474,1658.02083308591
14.4029860600194,611844607026.268,369895415.09412,1654.10162456483
14.4725865294485,612576233344.107,371214060.644166,1650.1967416889
14.5424302789152,613307694661.015,372535635.800323,1646.30611335594
14.6125178222806,614038990779.967,373860142.935919,1642.42966890754
14.6828496737007,614770121503.985,375187584.421896,1638.56733812567
14.7534263476256,615501086636.135,376517962.626818,1634.71905122939
14.8242483587986,616231885979.527,377851279.91687,1630.88473887161
14.8953162222559,616962519337.315,379187538.655862,1627.06433213579
14.9666304533249,617692986512.701,380526741.205233,1623.25776253279
15.0381915676244,618423287308.927,381868889.924053,1619.46496199761
15.1100000810633,619153421529.284,383213987.169025,1615.68586288629
15.1820565098399,619883388977.105,384562035.294489,1611.92039797275
