i,S_single
1.69329308692656,4.55160787105208
1.69589905536111,4.54887660269514
1.69850931358383,4.5461480541002
1.70112386920248,4.54342222191108
1.70374272983878,4.54069910277643
1.70636590312865,4.53797869334976
1.70899339672378,4.53526099028954
1.71162521828946,4.53254599025901
1.71426137550606,4.52983368992633
1.71690187606885,4.52712408596443
1.71954672768789,4.5244171750512
1.72219593808777,4.52171295386927
1.72484951500789,4.51901141910611
1.7275074662027,4.516312567454
1.73016979944153,4.51361639561008
1.73283652250873,4.51092290027623
1.73550764320322,4.50823207815913
1.73818316933932,4.5055439259703
1.74086310874606,4.50285844042597
1.74354746926743,4.50017561824713
1.74623625876318,4.49749545615962
1.74892948510744,4.49481795089396
1.75162715618979,4.49214309918541
1.75432927991464,4.48947089777396
1.7570358642019,4.48680134340442
1.75974691698734,4.48413443282623
1.76246244622066,4.48147016279353
1.76518245986797,4.47880853006526
1.76790696590984,4.47614953140498
1.77063597234311,4.47349316358097
1.77336948717909,4.47083942336613
1.77610751844547,4.46818830753817
1.77885007418444,4.46553981287933
1.78159716245436,4.46289393617656
1.78434879132884,4.46025067422151
1.78710496889725,4.4576100238104
1.78986570326378,4.45497198174408
1.79263100254971,4.45233654482812
1.79540087489029,4.44970370987264
1.79817532843822,4.44707347369233
1.80095437136013,4.44444583310662
1.8037380118392,4.44182078493941
1.80652625807479,4.43919832601926
1.80931911828165,4.43657845317925
1.81211660069064,4.43396116325713
1.81491871354776,4.43134645309513
1.81772546511592,4.42873431954009
1.8205368636734,4.42612475944335
1.82335291751414,4.42351776966088
1.82617363494929,4.42091334705312
1.82899902430453,4.41831148848502
1.8318290939229,4.41571219082614
1.83466385216278,4.4131154509505
1.8375033073989,4.41052126573658
1.84034746802234,4.40792963206749
1.84319634244025,4.40534054683071
1.84604993907616,4.40275400691826
1.84890826636954,4.4001700092266
1.85177133277648,4.39758855065674
1.8546391467691,4.39500962811408
1.85751171683698,4.3924332385085
1.86038905148405,4.3898593787543
1.86327115923285,4.38728804577029
1.86615804862156,4.38471923647967
1.86904972820414,4.38215294781002
1.87194620655227,4.37958917669345
1.8748474922533,4.37702792006639
1.87775359391223,4.37446917486969
1.88066452014979,4.37191293804866
1.88358027960353,4.36935920655293
1.88650088092826,4.3668079773365
1.88942633279535,4.36425924735785
1.89235664389242,4.36171301357974
1.89529182292491,4.35916927296929
1.89823187861411,4.356628022498
1.9011768196991,4.35408925914175
1.90412665493489,4.35155297988071
1.90708139309462,4.34901918169939
1.91004104296775,4.34648786158662
1.91300561336102,4.34395901653561
1.915975113098,4.34143264354382
1.91894955101971,4.338908739613
1.9219289359838,4.33638730174927
1.92491327686613,4.333868326963
1.92790258255851,4.3313518122688
1.93089686197098,4.32883775468566
1.93389612403074,4.32632615123675
1.93690037768157,4.32381699894953
1.93990963188551,4.32131029485571
1.94292389562168,4.3188060359913
1.94594317788682,4.31630421939648
1.94896748769453,4.31380484211568
1.95199683407684,4.31130790119762
1.95503122608266,4.30881339369516
