i,S_single
7.15923210464528,2.6375331071331
7.19790120016227,2.6343699343453
7.23679760560629,2.63121446196125
7.27592277730783,2.62806666656419
7.31527818172653,2.62492652482285
7.35486529552476,2.62179401349109
7.39468560564502,2.61866910940752
7.43474060938596,2.61555178949519
7.47503181448026,2.61244203076121
7.51556073917438,2.60933981029635
7.55632891230423,2.60624510527481
7.59733787337804,2.60315789295372
7.63858917265393,2.6000781506729
7.68008437122241,2.59700585585447
7.72182504108609,2.59394098600252
7.76381276524276,2.59088351870273
7.80604913776789,2.58783343162207
7.84853576389821,2.58479070250846
7.89127426011519,2.58175530919036
7.93426625422941,2.57872722957656
7.9775133854672,2.5757064416557
8.02101730455509,2.57269292349605
8.064779673808,2.56968665324511
8.10880216721557,2.56668760912932
8.15308647053065,2.5636957694537
8.19763428135785,2.56071111260153
8.24244730924371,2.55773361703403
8.28752727576599,2.55476326129004
8.33287591462578,2.55180002398569
8.37849497173814,2.54884388381403
8.42438620532505,2.54589481954484
8.47055138600808,2.54295281002415
8.51699229690306,2.54001783417403
8.56371073371396,2.53708987099225
8.61070850482963,2.53416889955195
8.65798743141722,2.53125489900133
8.70554934752293,2.52834784856335
8.7533961001658,2.52544772753542
8.80152954944037,2.52255451528904
8.84995156861112,2.51966819126963
8.89866404421782,2.51678873499603
8.94766887617245,2.51391612606036
8.9969679778626,2.51105034412764
9.04656327625326,2.50819136893549
9.09645671199152,2.50533918029386
9.14665023950937,2.5024937580847
9.19714582712925,2.49965508226168
9.24794545716987,2.4968231328499
9.29905112605329,2.49399788994558
9.35046484441234,2.49117933371576
9.40218863719861,2.48836744439803
9.45422454379178,2.48556220230023
9.50657461811111,2.48276358780017
9.55924092872483,2.47997158134533
9.61222555896307,2.47718616345255
9.66553060703103,2.47440731470781
9.71915818612172,2.47163501576589
9.77311042453178,2.4688692473501
9.82738946577702,2.466109990252
9.88199746870744,2.46335722533114
9.93693660762714,2.46061093351476
9.99220907241099,2.45787109579751
10.0478170686252,2.4551376932412
10.1037628176475,2.45241070697447
10.1600485567869,2.4496901181926
10.2166765394094,2.44697590815716
10.2736490350571,2.44426805819579
10.3309683295775,2.44156654970187
10.3886367252433,2.43887136413436
10.4466565408838,2.4361824830174
10.5050301120092,2.43349988794014
10.5637597909402,2.43082356055644
10.6228479469366,2.4281534825846
10.6822969663289,2.42548963580714
10.7421092526497,2.42283200207046
10.8022872267656,2.42018056328467
10.8628333270118,2.41753530142323
10.9237500093251,2.41489619852284
10.9850397473831,2.41226323668301
11.0467050327375,2.40963639806592
11.1087483749551,2.40701566489615
11.1711723017551,2.40440101946038
11.2339793591503,2.4017924441072
11.2971721115893,2.39918992124681
11.3607531420969,2.39659343335079
11.4247250524207,2.39400296295187
11.4890904631738,2.39141849264365
11.5538520139828,2.38884000508035
11.619012363633,2.38626748297663
11.6845741902193,2.38370090910725
11.7505401912941,2.38114026630691
11.8169130840195,2.37858553746996
11.8836956053179,2.37603670555018
11.9508905120277,2.37349375356053
12.0185005810558,2.37095666457293
12.0865286095351,2.368425421718
12.1549774149815,2.36590000818482
12.2238498354503,2.36338040722073
12.2931487296996,2.36086660213107
12.3628769773486,2.35835857627895
12.4330374790398,2.35585631308501
12.5036331566057,2.35335979602721
12.5746669532308,2.35086900864059
12.6461418336191,2.34838393451702
12.7180607841612,2.34590455730503
12.7904268131062,2.34343086070949
12.8632429507275,2.34096282849152
12.9365122494984,2.3385004444681
13.0102377842652,2.33604369251198
13.0844226524184,2.3335925565514
13.1590699740737,2.33114702056988
13.2341828922455,2.32870706860601
13.3097645730297,2.32627268475316
13.3858182057794,2.32384385315939
13.462347003292,2.32142055802712
13.5393542019882,2.31900278361297
13.6168430621007,2.31659051422752
13.6948168678567,2.3141837342351
13.7732789276702,2.31178242805359
13.8522325743277,2.3093865801542
13.9316811651814,2.30699617506124
14.0116280823414,2.30461119735194
14.0920767328695,2.30223163165622
14.1730305489752,2.29985746265647
14.2544929882125,2.29748867508739
14.3364675336806,2.29512525373571
14.4189576942222,2.29276718344006
14.5019670046276,2.2904144490907
14.5854990258376,2.28806703562937
14.6695573451488,2.28572492804904
14.754145576422,2.28338811139375
14.8392673602902,2.28105657075835
14.9249263643694,2.27873029128838
15.0111262834714,2.2764092581798
15.0978708398174,2.27409345667882
15.1851637832543,2.2717828720817
15.2730088914721,2.26947748973456
15.361409970222,2.26717729503315
15.4503708535404,2.26488227342272
15.53989540397,2.26259241039776
15.6299875127836,2.26030769150183
15.7206511002151,2.25802810232737
15.8118901156811,2.25575362851553
15.9037085380187,2.25348425575591
15.996110375712,2.25121996978647
16.0890996671303,2.24896075639324
16.1826804807605,2.2467066014102
16.2768569154487,2.24445749071907
16.3716331006376,2.24221341024911
16.4670131966097,2.23997434597697
16.5630013947306,2.23774028392645
16.6596019176957,2.23551121016838
16.7568190197763,2.23328711082037
16.8546569870715,2.23106797204668
16.9531201377601,2.22885378005802
17.0522128223529,2.22664452111136
17.1519394239503,2.22444018150976
17.2523043585001,2.22224074760217
17.3533120750581,2.2200462057833
17.4549670560493,2.21785654249339
17.5572738175344,2.21567174421806
17.6602369094752,2.21349179748811
17.7638609160036,2.2113166888794
17.8681504556946,2.20914640501257
17.9731101818364,2.20698093255299
18.0787447827081,2.20482025821051
18.1850589818577,2.2026643687393
18.2920575383813,2.20051325093769
18.3997452472059,2.19836689164798
18.5081269393736,2.19622527775631
18.6172074823306,2.19408839619241
18.7269917802127,2.19195623392956
18.8374847741423,2.18982877798426
18.9486914425162,2.18770601541623
19.0606168013087,2.18558793332809
19.1732659043654,2.18347451886531
19.286643843707,2.18136575921598
19.4007557498334,2.17926164161067
19.5156067920284,2.17716215332229
19.6312021786702,2.17506728166582
19.7475471575407,2.17297701399833
19.864647016143,2.17089133771862
19.9825070820119,2.16881024026723
20.1011327230404,2.16673370912615
20.220529347795,2.16466173181874
20.3407024058436,2.16259429590953
20.4616573880795,2.16053138900409
20.5833998270543,2.15847299874885
20.7059352973077,2.15641911283096
20.829269415703,2.15436971897812
20.9534078417658,2.15232480495843
21.0783562780218,2.15028435858024
21.2041204703442,2.14824836769199
21.3307062082949,2.14621682018206
21.458119325477,2.14418970397862
21.5863656998848,2.14216700704946
21.7154512542578,2.14014871740186
21.8453819564395,2.13813482308243
21.9761638197361,2.13612531217698
22.1078029032827,2.1341201728103
22.2403053124043,2.13211939314614
22.3736771989904,2.13012296138691
22.5079247618636,2.12813086577365
22.6430542471553,2.12614309458583
22.7790719486859,2.1241596361412
22.9159842083436,2.12218047879569
23.053797416469,2.12020561094321
23.1925180122443,2.11823502101553
23.3321524840836,2.11626869748212
23.4727073700235,2.11430662885007
23.6141892581255,2.11234880366384
23.7566047868697,2.11039521050523
23.8999606455656,2.10844583799315
24.0442635747514,2.10650067478352
24.1895203666093,2.10455970956914
24.3357378653761,2.10262293107953
24.4829229677612,2.10069032808078
24.6310826233656,2.09876188937546
24.7802238351047,2.09683760380242
24.930353659639,2.09491746023668
25.0814792077973,2.09300144758935
25.2336076450177,2.09108955480738
25.3867461917799,2.0891817708735
25.5409021240484,2.0872780848061
25.6960827737153,2.08537848565902
25.8522955290491,2.08348296252151
26.0095478351458,2.08159150451801
26.1678471943839,2.07970410080809
26.3272011668845,2.07782074058625
26.4876173709696,2.07594141308187
26.6491034836349,2.07406610755897
26.8116672410127,2.0721948133162
26.9753164388505,2.07032751968663
27.1400589329865,2.06846421603763
27.3059026398302,2.06660489177077
27.4728555368503,2.06474953632169
27.6409256630593,2.06289813915994
27.8101211195124,2.06105068978886
27.9804500697966,2.0592071777455
28.1519207405402,2.05736759260043
28.3245414219108,2.05553192395766
28.4983204681277,2.05370016145449
28.6732662979731,2.05187229476142
28.8493873953108,2.05004831358196
29.0266923096064,2.04822820765258
29.2051896564516,2.04641196674254
29.3848881180972,2.04459958065379
29.5657964439805,2.04279103922085
29.7479234512723,2.04098633231065
29.9312780254074,2.03918544982248
30.1158691206442,2.03738838168779
30.3017057606046,2.03559511787013
30.4887970388354,2.03380564836502
30.6771521193656,2.03201996319979
30.8667802372709,2.03023805243353
31.0576906992434,2.02845990615691
31.2498928841609,2.0266855144921
31.4433962436711,2.02491486759263
31.638210302765,2.02314795564331
31.8343446603722,2.02138476886005
32.0318089899465,2.01962529748982
32.2306130400623,2.0178695318105
32.4307666350195,2.01611746213073
32.6322796754433,2.01436907878988
32.8351621388981,2.01262437215784
