i,Sp,S0,branch
2.26130096010875,0.00624757595684029,0.00902265741271053,concave
2.26850653058416,0.00631171705770511,0.00911150738127982,concave
2.27572894844288,0.00637634979105461,0.00920099782333049,concave
2.28296823851671,0.00644147635390087,0.00929113124232381,concave
2.29022442565144,0.00650709894162767,0.00938191013690996,concave
2.2974975347068,0.00657321974792136,0.00947333700084601,concave
2.30478759055649,0.0066398409647012,0.00956541432291375,concave
2.31209461808814,0.00670696478205047,0.00965814458683822,concave
2.31941864220332,0.00677459338814634,0.00975153027120502,concave
2.32675968781754,0.00684272896919192,0.00984557384938065,concave
2.33411777986019,0.00691137370934661,0.00994027778943068,concave
2.3414929432746,0.00698052979065785,0.01003564455404,concave
2.34888520301799,0.00705019939299244,0.0101316766004324,concave
2.35629458406146,0.00712038469396851,0.0102283763802919,concave
2.36372111138999,0.0071910878688868,0.0103257463396818,concave
2.37116481000245,0.00726231109066348,0.0104237889189681,concave
2.37862570491156,0.00733405652976177,0.0105225065527392,concave
2.38610382114386,0.00740632635412431,0.0106219016697285,concave
2.39359918373979,0.00747912272910685,0.0107219766927379,concave
2.40111181775359,0.00755244781740951,0.0108227340385583,concave
2.40864174825333,0.00762630377901117,0.0109241761178952,concave
2.41618900032091,0.00770069277110201,0.0110263053352908,concave
2.423753599052,0.00777561694801693,0.0111291240890482,concave
2.43133556955613,0.0078510784611699,0.0112326347711569,concave
2.43893493695656,0.00792707945898704,0.0113368397672163,concave
2.44655172639036,0.00800362208684131,0.0114417414563619,concave
2.45418596300836,0.0080807084869864,0.0115473422111907,concave
2.46183767197517,0.00815834079849206,0.0116536443976878,concave
2.46950687846913,0.0082365211571778,0.0117606503751523,concave
2.47719360768232,0.00831525169554895,0.0118683624961247,concave
2.48489788482059,0.00839453454273165,0.0119767831063152,concave
2.49261973510348,0.00847437182440773,0.0120859145445297,concave
2.50035918376427,0.0085547656627517,0.0121957591426005,concave
2.50811625604992,0.00863571817636545,0.012306319225313,concave
2.51589097722112,0.0087172314802157,0.0124175971103369,concave
2.52368337255223,0.00879930768556987,0.0125295951081548,concave
2.53149346733131,0.00888194889993271,0.0126423155219921,concave
2.53932128686005,0.00896515722698392,0.0127557606477489,concave
2.54716685645385,0.00904893476651497,0.01286993277393,concave
2.55503020144174,0.00913328361436701,0.0129848341815774,concave
2.5629113471664,0.00921820586236858,0.0131004671442015,concave
2.57081031898413,0.00930370359827382,0.0132168339277146,concave
2.57872714226489,0.00938977890570038,0.0133339367903627,concave
2.58666184239222,0.00947643386406892,0.0134517779826602,concave
2.59461444476328,0.00956367054854108,0.0135703597473226,concave
2.60258497478885,0.00965149102995992,0.0136896843192029,concave
2.61057345789329,0.0097398973747882,0.013809753925224,concave
2.6185799195145,0.00982889164504902,0.0139305707843162,concave
2.62660438510403,0.00991847589826554,0.0140521371073519,concave
2.63464688012692,0.0100086521874013,0.0141744550970823,concave
2.64270743006181,0.0100994225608015,0.0142975269480747,concave
2.65078606040086,0.010190789062133,0.0144213548466492,concave
2.65888279664979,0.0102827537303268,0.014545940970817,concave
2.66699766432783,0.0103753185995183,0.0146712874902184,concave
2.67513068896772,0.01046848569899,0.0147973965660616,concave
2.68328189611573,0.010562257053114,0.014924270351063,concave
2.69145131133162,0.0106566346812937,0.0150519109893857,concave
2.69963896018864,0.0107516205979067,0.0151803206165803,concave
2.70784486827352,0.0108472168122489,0.0153095013595266,concave
2.71606906118648,0.0109434253284768,0.0154394553363736,concave
2.72431156454118,0.0110402481455516,0.015570184656482,concave
2.73257240396476,0.0111376872571836,0.0157016914203669,concave
2.74085160509777,0.0112357446517766,0.0158339777196402,concave
2.74914919359424,0.0113344223123718,0.0159670456369534,concave
2.75746519512161,0.0114337222165941,0.0161008972459432,concave
2.76579963536072,0.0115336463365965,0.0162355346111738,concave
2.77415254000585,0.0116341966390063,0.0163709597880834,concave
2.78252393476466,0.0117353750848711,0.0165071748229292,concave
2.79091384535823,0.011837183629605,0.0166441817527331,concave
2.79932229752099,0.0119396242229353,0.0167819826052276,concave
2.80774931700077,0.01204269880885,0.0169205793988042,concave
2.81619492955875,0.0121464093255444,0.0170599741424596,concave
2.82465916096946,0.0122507577053694,0.0172001688357441,concave
2.8331420370208,0.0123557458747794,0.0173411654687102,concave
2.841643583514,0.0124613757542813,0.0174829660218622,concave
2.85016382626362,0.0125676492583821,0.0176255724661047,concave
2.85870279109752,0.0126745682955386,0.0177689867626926,concave
2.86726050385691,0.0127821347681073,0.0179132108631833,concave
2.87583699039626,0.0128903505722931,0.0180582467093855,concave
2.88443227658338,0.0129992175981009,0.0182040962333132,concave
2.89304638829932,0.0131087377292847,0.0183507613571359,concave
2.90167935143843,0.0132189128432993,0.0184982439931326,concave
2.91033119190834,0.0133297448112514,0.0186465460436444,concave
2.9190019356299,0.0134412354978508,0.0187956694010281,concave
2.92769160853725,0.0135533867613629,0.0189456159476109,concave
2.93640023657773,0.01366620045356,0.0190963875556446,concave
2.94512784571194,0.0137796784196753,0.0192479860872614,concave
2.95387446191371,0.0138938224983551,0.0194004133944303,concave
2.96264011117004,0.014008634521612,0.0195536713189116,concave
2.97142481948117,0.0141241163147786,0.0197077616922149,concave
2.98022861286054,0.0142402696964629,0.0198626863355576,concave
2.98905151733474,0.0143570964785008,0.0200184470598207,concave
2.99789355894358,0.0144745984659122,0.0201750456655085,concave
3.00675476374002,0.014592777456856,0.0203324839427075,concave
3.01563515779017,0.014711635242585,0.0204907636710448,concave
